,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,BsmtExposure_No,BsmtExposure_Yes,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Unf,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,SalePrice
1436,864,0.0,3.0,616,248,25.330882352941178,528,1974.0,864,9000,60.0,0.0,0,6,4,864,103.74193548387096,1971,1971,1,0,1,0,0,0,0,0,1,0,0,1,120500
728,1776,348.5240174672489,4.0,0,1584,25.330882352941178,0,1968.0,1776,11475,85.0,95.0,25,5,5,1584,103.74193548387096,1958,1958,1,0,0,0,0,1,0,0,1,0,0,1,110000
419,1056,0.0,3.0,775,281,25.330882352941178,304,1968.0,1056,8450,65.0,0.0,85,6,5,1056,103.74193548387096,1968,1968,1,0,1,0,0,0,0,0,1,0,0,1,142000
375,904,0.0,1.0,350,333,25.330882352941178,0,1978.5061638868744,904,10020,70.04995836802665,0.0,0,1,1,683,103.74193548387096,1922,1950,0,1,1,0,0,0,1,0,0,1,0,0,61000
412,1478,0.0,2.0,578,892,25.330882352941178,484,2009.0,1478,4403,70.04995836802665,432.0,144,5,7,1470,103.74193548387096,2009,2009,0,1,0,1,0,0,1,0,0,0,1,0,222000
74,840,765.0,3.0,0,840,25.330882352941178,379,1915.0,1605,5790,60.0,0.0,0,6,3,840,0.0,1915,1950,1,0,0,0,0,1,0,0,1,0,0,1,107400
1366,882,908.0,3.0,633,240,25.330882352941178,588,1999.0,1790,9179,68.0,158.0,88,5,7,873,103.74193548387096,1999,1999,1,0,0,1,0,0,0,1,0,0,1,0,193000
1141,1088,780.0,4.0,381,399,25.330882352941178,484,1976.0,1868,10304,70.04995836802665,44.0,96,7,5,780,103.74193548387096,1976,1976,1,0,1,0,0,0,0,0,1,0,1,0,197500
500,672,546.0,3.0,356,316,25.330882352941178,264,1973.0,1218,1890,21.0,285.0,28,5,6,672,103.74193548387096,1973,1973,1,0,1,0,0,0,0,0,1,0,0,1,113000
825,0,348.5240174672489,2.0,0,442,25.330882352941178,0,2007.0,2084,14803,0.0,816.0,45,5,10,0,103.74193548387096,2007,2008,0,1,0,1,0,0,1,0,0,1,0,0,385000
195,855,348.5240174672489,3.0,566,289,25.330882352941178,440,1976.0,1456,2280,24.0,0.0,0,6,6,855,103.74193548387096,1976,1976,1,0,1,0,0,0,0,0,1,0,0,1,148500
1459,1256,0.0,3.0,830,136,0.0,276,1965.0,1256,9937,75.0,0.0,68,6,5,1256,736.0,1965,1965,1,0,1,0,0,0,1,0,0,0,0,1,147500
616,807,702.0,3.0,457,326,25.330882352941178,393,2002.0,1509,7861,70.04995836802665,0.0,75,5,6,783,103.74193548387096,2002,2003,1,0,0,1,0,0,1,0,0,0,1,0,183200
114,1436,884.0,3.0,774,104,25.330882352941178,180,1945.0,2320,7259,61.0,0.0,0,8,6,1028,103.74193548387096,1945,2002,1,0,1,0,0,0,0,0,1,0,1,0,259500
417,1370,1254.0,4.0,1128,242,25.330882352941178,0,1918.0,0,0,86.0,0.0,0,6,6,1370,103.74193548387096,1918,1950,1,0,1,0,0,0,0,0,1,0,0,1,239000
601,780,595.0,3.0,0,780,25.330882352941178,544,1979.0,1375,9000,50.0,0.0,162,6,6,780,103.74193548387096,1937,1950,1,0,0,0,0,1,0,0,1,0,1,0,141000
969,1095,0.0,2.0,513,75,25.330882352941178,264,1958.0,1095,10382,75.0,105.0,0,5,6,588,103.74193548387096,1958,1958,0,1,1,0,0,0,0,0,1,0,0,1,140000
921,1272,928.0,4.0,1084,188,25.330882352941178,0,1978.5061638868744,2200,8777,67.0,0.0,70,7,5,1272,103.74193548387096,1900,2003,1,0,1,0,0,0,1,0,0,0,0,1,145900
604,1494,0.0,2.8692138133725202,922,572,25.330882352941178,530,2002.0,1494,12803,88.0,99.0,36,5,7,1494,103.74193548387096,2002,2002,0,1,0,1,0,0,0,1,0,0,1,0,221000
1448,796,550.0,2.0,0,560,25.330882352941178,384,1950.0,1346,11767,70.0,0.0,24,7,4,560,103.74193548387096,1910,2000,1,0,0,0,0,1,0,0,1,0,0,1,112000
89,990,0.0,3.0,588,402,25.330882352941178,0,1978.5061638868744,990,8070,60.0,0.0,0,5,4,990,103.74193548387096,1994,1995,1,0,0,0,0,1,1,0,0,0,0,1,123600
848,1307,1051.0,0.0,0,907,25.330882352941178,360,1908.0,2358,0,75.0,0.0,40,8,6,907,103.74193548387096,1908,1997,1,0,0,0,0,1,0,0,1,0,0,1,240000
1114,833,0.0,2.0,415,418,25.330882352941178,326,1955.0,833,5400,90.0,0.0,0,7,5,833,103.74193548387096,1954,2000,1,0,0,0,1,0,0,0,1,0,1,0,117000
1395,1133,1349.0,4.0,0,1094,25.330882352941178,642,2005.0,0,12665,88.0,245.0,39,5,8,1094,103.74193548387096,2005,2006,0,1,0,0,0,1,1,0,0,0,1,0,281213
753,1038,1060.0,2.8692138133725202,0,1030,25.330882352941178,0,2005.0,2098,10240,80.0,178.0,52,5,8,1030,103.74193548387096,2005,2005,0,1,0,0,0,1,0,1,0,1,0,0,275500
498,899,0.0,3.0,450,414,25.330882352941178,288,1967.0,899,7800,65.0,89.0,0,7,5,864,103.74193548387096,1967,2004,1,0,1,0,0,0,1,0,0,0,1,0,130000
11,1182,1142.0,4.0,998,177,25.330882352941178,736,2005.0,2324,11924,85.0,286.0,21,5,9,1175,103.74193548387096,2005,2006,1,0,0,0,0,1,1,0,0,1,0,0,345000
396,894,0.0,2.0,777,117,25.330882352941178,600,1985.0,894,7200,60.0,0.0,0,5,5,894,103.74193548387096,1972,1972,0,1,0,0,1,0,0,1,0,0,0,1,123000
284,1575,0.0,2.8692138133725202,430,1145,25.330882352941178,529,1992.0,1575,8012,50.0,0.0,0,5,6,1575,0.0,1992,1992,1,0,0,1,0,0,0,1,0,0,1,0,179200
690,848,0.0,1.0,697,151,25.330882352941178,420,2004.0,848,4426,70.04995836802665,147.0,0,5,6,848,103.74193548387096,2004,2004,0,1,0,1,0,0,0,1,0,0,1,0,141000
1197,815,875.0,3.0,0,815,25.330882352941178,225,1916.0,1690,8850,65.0,0.0,0,6,7,815,103.74193548387096,1916,1950,1,0,0,0,0,1,0,0,1,0,0,1,144000
1367,925,550.0,4.0,548,36,25.330882352941178,336,1977.0,1475,2665,41.0,0.0,26,6,5,757,103.74193548387096,1977,1977,1,0,1,0,0,0,0,1,0,0,0,1,127000
689,1362,0.0,2.0,20,1342,0.0,460,2005.0,1362,7577,61.0,256.0,28,5,6,1362,103.74193548387096,2005,2006,0,1,1,0,0,0,0,0,1,0,1,0,194700
851,1456,0.0,2.0,0,1273,25.330882352941178,400,2003.0,1456,3196,70.04995836802665,40.0,20,5,8,1273,143.0,2003,2003,0,1,0,0,0,1,1,0,0,0,1,0,215000
159,1392,1070.0,4.0,57,1335,25.330882352941178,576,2006.0,2462,0,0.0,456.0,132,5,7,1392,103.74193548387096,2005,2006,0,1,0,1,0,0,0,1,0,0,1,0,320000
895,983,813.0,4.0,400,380,25.330882352941178,483,1963.0,1796,7056,71.0,415.0,50,5,6,780,103.74193548387096,1963,1963,1,0,1,0,0,0,0,1,0,0,0,1,140000
1192,842,630.0,3.0,0,702,25.330882352941178,250,1925.0,1472,9600,60.0,0.0,0,8,5,702,103.74193548387096,1925,1994,0,1,0,0,0,1,0,0,1,0,1,0,125000
257,1604,0.0,3.0,0,270,25.330882352941178,660,2006.0,1604,8814,68.0,180.0,110,5,7,1604,103.74193548387096,2006,2006,1,0,0,1,0,0,0,1,0,0,1,0,220000
335,1619,167.0,3.0,1249,103,25.330882352941178,529,1965.0,1786,0,70.04995836802665,0.0,0,6,5,1499,103.74193548387096,1965,1965,0,1,0,0,0,1,1,0,0,0,0,1,228950
1371,1661,0.0,3.0,831,161,25.330882352941178,377,1955.0,1661,9600,80.0,0.0,28,6,6,992,0.0,1955,1996,0,1,1,0,0,0,0,1,0,0,1,0,165500
1039,630,348.5240174672489,1.0,509,121,25.330882352941178,286,1970.0,630,1477,21.0,0.0,0,4,4,630,103.74193548387096,1970,1970,0,1,0,1,0,0,0,0,1,0,0,1,80000
515,0,0.0,3.0,0,570,25.330882352941178,0,2009.0,2020,12220,94.0,305.0,54,5,10,0,103.74193548387096,2009,2009,1,0,0,1,0,0,1,0,0,1,0,0,402861
1015,810,855.0,3.0,643,167,25.330882352941178,528,2001.0,1665,8400,70.0,0.0,45,6,8,810,103.74193548387096,2001,2001,1,0,0,1,0,0,1,0,0,0,1,0,227000
768,0,0.0,3.0,24,1836,25.330882352941178,484,2004.0,1836,9100,70.0,0.0,33,5,7,0,103.74193548387096,2004,2005,1,0,0,1,0,0,1,0,0,0,1,0,216837
1292,1378,994.0,4.0,0,994,25.330882352941178,432,1985.0,2372,6600,60.0,0.0,287,4,5,994,103.74193548387096,1892,1965,1,0,0,0,0,1,0,1,0,0,0,1,107500
761,1301,0.0,2.0,405,740,25.330882352941178,440,1965.0,1301,6911,60.0,0.0,0,5,5,1145,103.74193548387096,1924,1950,0,1,0,0,1,0,0,0,1,1,0,0,100000
1074,1240,0.0,2.0,0,1240,25.330882352941178,826,2006.0,1240,8556,74.0,0.0,93,5,7,1240,103.74193548387096,2006,2006,0,1,0,0,0,1,0,1,0,0,1,0,194000
521,1244,0.0,3.0,777,467,25.330882352941178,336,1957.0,1244,11988,90.0,0.0,40,6,6,1244,103.74193548387096,1957,1957,1,0,0,0,1,0,0,0,1,0,0,1,150000
22,1795,0.0,3.0,0,1777,25.330882352941178,534,2002.0,1795,9742,75.0,281.0,159,5,8,0,103.74193548387096,2002,2002,1,0,0,0,0,1,0,1,0,0,1,0,230000
356,1167,0.0,3.0,560,598,25.330882352941178,400,1992.0,1167,9248,70.04995836802665,106.0,26,6,6,1158,120.0,1992,1992,1,0,0,1,0,0,0,1,0,0,1,0,173000
1451,1578,0.0,3.0,0,1573,25.330882352941178,840,2008.0,1578,9262,78.0,194.0,36,5,8,1573,103.74193548387096,2008,2009,1,0,0,0,0,1,0,0,1,1,0,0,287090
340,993,915.0,4.0,0,967,25.330882352941178,431,2002.0,1908,14191,85.0,0.0,0,5,8,967,103.74193548387096,2002,2002,1,0,0,0,0,1,1,0,0,0,1,0,202900
431,1088,110.0,4.0,0,901,25.330882352941178,0,1978.5061638868744,1198,5586,60.0,0.0,98,7,6,901,103.74193548387096,1920,1998,1,0,0,0,0,1,0,0,1,0,0,1,79900
473,0,0.0,2.0,0,626,25.330882352941178,0,2006.0,1976,14977,0.0,304.0,63,5,8,0,103.74193548387096,2006,2007,0,1,0,0,0,1,0,1,0,0,1,0,440000
217,810,518.0,3.0,0,686,25.330882352941178,210,1940.0,1328,9906,57.0,0.0,172,4,4,686,103.74193548387096,1925,1950,1,0,0,0,0,1,0,0,1,0,0,1,107000
911,1268,0.0,3.0,196,1072,25.330882352941178,252,1978.0,1268,9286,70.04995836802665,0.0,0,7,5,1268,103.74193548387096,1977,1989,0,1,1,0,0,0,0,0,1,0,1,0,143500
1172,625,625.0,2.0,0,625,25.330882352941178,625,2006.0,1250,4017,35.0,0.0,54,5,7,625,103.74193548387096,2006,2007,1,0,0,0,0,1,1,0,0,0,1,0,171900
1011,1664,0.0,4.0,0,0,25.330882352941178,0,1978.5061638868744,1664,9825,75.0,0.0,0,5,5,0,103.74193548387096,1965,1965,0,1,0,0,1,0,1,0,0,0,0,1,100000
1420,708,708.0,3.0,404,304,25.330882352941178,776,1968.0,1416,11700,90.0,420.0,169,6,6,708,103.74193548387096,1968,1968,1,0,1,0,0,0,0,1,0,0,0,1,179900
93,1260,1031.0,4.0,1046,168,25.330882352941178,506,1900.0,2291,7200,60.0,0.0,0,6,6,1214,103.74193548387096,1910,1998,0,1,0,0,1,0,0,0,1,0,0,1,133900
1008,1710,0.0,3.0,0,1710,25.330882352941178,550,2004.0,1710,12118,43.0,108.0,48,5,7,1710,103.74193548387096,2004,2005,0,1,0,0,0,1,0,0,1,0,1,0,240000
696,616,0.0,2.0,616,0,25.330882352941178,205,1921.0,616,6000,50.0,0.0,0,7,5,616,103.74193548387096,1921,1950,1,0,0,0,1,0,0,0,1,0,0,1,89000
996,1050,0.0,3.0,915,135,25.330882352941178,368,1961.0,1050,10659,70.04995836802665,0.0,319,6,5,1050,103.74193548387096,1961,1961,1,0,0,0,1,0,0,0,1,0,0,1,136500
153,1252,0.0,1.0,429,93,25.330882352941178,564,1960.0,1252,13500,70.04995836802665,0.0,0,7,6,1602,103.74193548387096,1960,1975,0,1,1,0,0,0,0,1,0,0,0,1,235000
1307,990,0.0,3.0,746,244,25.330882352941178,480,2000.0,990,8072,60.0,0.0,64,5,5,990,103.74193548387096,1994,1995,1,0,1,0,0,0,0,0,1,0,0,1,138000
1458,1078,0.0,2.0,49,0,112.0,240,1950.0,1078,9717,68.0,0.0,0,6,5,1078,103.74193548387096,1950,1996,0,1,0,0,0,1,0,0,1,0,1,0,142125
789,976,1111.0,0.0,568,264,25.330882352941178,444,1966.0,2087,12205,70.04995836802665,157.0,168,8,6,832,103.74193548387096,1966,2007,0,1,0,0,1,0,1,0,0,0,1,0,187500
580,1429,0.0,3.0,594,331,25.330882352941178,572,1960.0,1429,14585,70.04995836802665,85.0,110,6,6,1144,216.0,1960,1987,1,0,1,0,0,0,0,0,1,0,1,0,181900
703,1032,348.5240174672489,4.0,0,360,25.330882352941178,672,1999.0,1812,7630,76.0,0.0,0,9,5,360,344.0,1900,1996,1,0,0,0,0,1,0,0,1,0,1,0,140000
1225,1138,0.0,3.0,507,81,25.330882352941178,264,1958.0,1138,10482,65.0,63.0,0,8,6,588,103.74193548387096,1958,1958,0,1,0,1,0,0,0,0,1,0,0,1,145000
487,1484,0.0,3.0,998,486,25.330882352941178,487,1971.0,1484,12243,70.0,0.0,0,6,5,1484,103.74193548387096,1971,1971,0,1,1,0,0,0,0,0,1,0,0,1,175000
559,1557,0.0,2.0,0,1374,25.330882352941178,420,2003.0,1557,3196,70.04995836802665,18.0,20,5,7,1374,103.74193548387096,2003,2004,0,1,0,0,0,1,1,0,0,0,1,0,234000
801,1196,0.0,2.0,197,999,25.330882352941178,440,1957.0,1196,4800,40.0,0.0,0,7,4,1196,103.74193548387096,1916,1990,1,0,0,0,1,0,0,0,1,0,0,1,109900
512,864,0.0,3.0,521,169,25.330882352941178,624,1964.0,864,9100,70.0,0.0,0,5,5,864,103.74193548387096,1958,1958,1,0,1,0,0,0,0,0,1,0,0,1,129900
633,1056,0.0,3.0,480,108,25.330882352941178,260,1954.0,1056,9250,80.0,0.0,0,7,5,1056,103.74193548387096,1954,2005,1,0,1,0,0,0,0,0,1,0,0,1,139400
1302,1203,1323.0,4.0,740,425,25.330882352941178,844,1994.0,0,10120,92.0,391.0,78,5,8,1165,103.74193548387096,1994,1994,1,0,0,1,0,0,0,0,1,0,1,0,290000
790,1145,0.0,2.0,16,1129,25.330882352941178,397,2005.0,1145,3182,43.0,11.0,16,5,7,1145,103.74193548387096,2005,2006,1,0,0,1,0,0,1,0,0,0,1,0,160200
116,1092,0.0,3.0,170,252,25.330882352941178,288,1962.0,1092,11616,70.04995836802665,116.0,20,5,5,1092,103.74193548387096,1962,1962,1,0,0,0,1,0,0,0,1,0,0,1,139000
740,768,664.0,2.0,0,264,25.330882352941178,360,1910.0,1432,9600,60.0,0.0,0,7,5,264,103.74193548387096,1910,2002,1,0,0,0,0,1,0,0,1,0,0,1,132000
830,1392,0.0,3.0,1040,352,25.330882352941178,458,1957.0,1392,11900,80.0,387.0,0,5,6,1392,0.0,1957,1957,1,0,0,0,1,0,0,1,0,0,0,1,166000
119,728,728.0,3.0,0,728,25.330882352941178,390,2005.0,1456,8461,65.0,0.0,24,5,6,728,103.74193548387096,2005,2006,1,0,0,0,0,1,1,0,0,0,1,0,163990
656,1053,0.0,3.0,806,247,25.330882352941178,312,1959.0,1053,10007,72.0,54.0,0,7,5,1053,103.74193548387096,1959,2006,1,0,1,0,0,0,0,1,0,0,1,0,145500
635,1440,1440.0,0.0,256,1184,25.330882352941178,0,1978.5061638868744,0,10896,60.0,0.0,110,7,6,1440,103.74193548387096,1914,1995,1,0,0,0,1,0,1,0,0,1,0,0,200000
369,1287,0.0,3.0,72,733,25.330882352941178,576,1997.0,1287,9830,70.04995836802665,0.0,17,7,5,1063,364.0,1959,2006,1,0,1,0,0,0,1,0,0,0,1,0,162000
268,778,0.0,2.0,403,212,25.330882352941178,0,1966.0,778,6900,71.0,0.0,25,6,5,740,0.0,1940,1955,1,0,1,0,0,0,0,0,1,0,0,1,120500
655,525,348.5240174672489,3.0,0,525,25.330882352941178,264,1971.0,1092,1680,21.0,381.0,0,5,6,525,103.74193548387096,1971,1971,1,0,0,0,0,1,0,0,1,0,0,1,88000
935,747,0.0,1.0,0,600,25.330882352941178,528,1953.0,747,5825,52.0,108.0,0,5,4,600,103.74193548387096,1926,1953,0,1,0,0,0,1,0,0,1,0,0,1,79900
822,847,886.0,3.0,0,847,25.330882352941178,433,2003.0,1733,12394,70.04995836802665,0.0,48,5,7,847,103.74193548387096,2003,2003,0,1,0,0,0,1,1,0,0,0,1,0,225000
866,1646,0.0,3.0,0,1638,25.330882352941178,0,2007.0,1646,10656,67.0,274.0,80,5,8,1638,103.74193548387096,2006,2007,0,1,0,0,0,1,0,1,0,0,1,0,248900
46,1518,631.0,1.0,0,83,25.330882352941178,670,2003.0,2149,12822,48.0,0.0,43,5,7,1434,103.74193548387096,2003,2003,1,0,0,1,0,0,0,1,0,0,1,0,239686
1287,1582,0.0,4.0,812,812,0.0,390,1964.0,1582,0,70.04995836802665,621.0,198,5,5,1624,168.0,1964,1964,0,1,0,0,1,0,0,0,1,0,0,1,190000
991,916,826.0,4.0,216,700,25.330882352941178,424,1925.0,1742,0,0.0,0.0,169,9,8,916,103.74193548387096,1882,1986,1,0,1,0,0,0,0,0,1,0,1,0,168000
876,1040,0.0,3.0,633,431,25.330882352941178,648,1963.0,1040,0,94.0,0.0,0,5,4,1064,103.74193548387096,1963,1963,0,1,1,0,0,0,0,0,1,0,0,1,132250
773,912,0.0,2.0,456,456,25.330882352941178,275,1958.0,912,10150,70.0,1.0,0,5,5,912,103.74193548387096,1958,1958,1,0,0,0,1,0,0,1,0,0,0,1,114500
4,1145,348.5240174672489,4.0,655,490,0.0,836,2000.0,2198,14260,84.0,350.0,84,5,8,1145,103.74193548387096,2000,2000,0,1,0,1,0,0,0,1,0,0,1,0,250000
1003,1680,0.0,4.0,0,1680,25.330882352941178,528,1976.0,1680,11500,70.04995836802665,164.0,0,6,5,1680,103.74193548387096,1976,1976,1,0,0,0,0,1,0,0,1,0,0,1,136905
1268,0,1479.0,4.0,192,536,25.330882352941178,0,1982.0,0,14100,70.04995836802665,632.0,12,9,8,728,103.74193548387096,1935,1997,0,1,0,0,1,0,0,0,1,0,1,0,381000
263,926,0.0,3.0,234,0,25.330882352941178,484,1974.0,1316,5500,50.0,0.0,0,7,5,926,103.74193548387096,1929,2001,1,0,0,0,1,0,0,0,1,0,0,1,130000
1360,990,1611.0,4.0,0,612,25.330882352941178,621,1998.0,0,9842,51.0,0.0,0,6,5,612,103.74193548387096,1921,1998,1,0,0,0,0,1,0,1,0,0,0,1,189000
1334,765,600.0,3.0,765,0,25.330882352941178,440,1970.0,1365,2368,24.0,312.0,36,6,5,765,103.74193548387096,1970,1970,1,0,0,0,1,0,0,0,1,0,0,1,125000
443,1258,0.0,2.0,0,1258,25.330882352941178,648,2007.0,1258,3922,53.0,72.0,16,5,7,1258,103.74193548387096,2006,2007,0,1,0,0,0,1,1,0,0,0,1,0,172500
1002,1574,0.0,3.0,24,1550,25.330882352941178,824,2006.0,1574,11957,75.0,53.0,104,5,8,1574,103.74193548387096,2006,2006,1,0,0,1,0,0,0,1,0,0,1,0,232000
1077,1096,0.0,3.0,75,230,25.330882352941178,299,1969.0,1096,15870,70.04995836802665,0.0,32,5,5,1096,103.74193548387096,1969,1969,0,1,1,0,0,0,1,0,0,0,0,1,138800
837,483,504.0,2.0,330,153,0.0,264,1973.0,987,1680,21.0,158.0,0,5,6,483,103.74193548387096,1973,1973,1,0,1,0,0,0,0,0,1,0,0,1,100000
1304,976,732.0,3.0,0,976,25.330882352941178,380,2004.0,1708,3363,32.0,117.0,40,5,7,976,103.74193548387096,2004,2004,1,0,0,0,0,1,0,0,1,0,1,0,130000
304,1675,1818.0,3.0,0,1470,25.330882352941178,0,2003.0,0,0,87.0,0.0,0,9,7,1470,103.74193548387096,1880,2002,1,0,0,0,0,1,0,0,1,0,1,0,295000
1211,1080,672.0,4.0,427,132,25.330882352941178,492,1988.0,1752,12134,0.0,0.0,12,7,8,559,103.74193548387096,1988,2005,0,1,0,1,0,0,0,1,0,0,0,1,164000
313,0,0.0,3.0,1236,80,25.330882352941178,513,1965.0,2036,0,0.0,0.0,0,5,7,0,103.74193548387096,1965,1965,0,1,1,0,0,0,0,1,0,0,0,1,375000
149,896,448.0,3.0,0,896,25.330882352941178,240,1936.0,1344,6240,70.04995836802665,0.0,114,4,5,896,103.74193548387096,1936,1950,1,0,0,0,0,1,0,0,1,0,0,1,115000
574,576,533.0,3.0,349,23,25.330882352941178,288,1971.0,1109,10500,70.0,82.0,0,7,5,372,103.74193548387096,1971,2005,0,1,1,0,0,0,0,0,1,0,0,1,139000
50,794,676.0,2.8692138133725202,182,612,25.330882352941178,388,1997.0,1470,13869,70.04995836802665,0.0,75,6,6,794,103.74193548387096,1997,1997,0,1,0,1,0,0,1,0,0,0,0,1,177000
1140,952,0.0,2.0,852,100,25.330882352941178,840,1988.0,952,7350,60.0,0.0,0,7,5,952,103.74193548387096,1951,1951,0,1,1,0,0,0,0,0,1,0,0,1,139000
726,1680,0.0,3.0,808,72,25.330882352941178,540,1988.0,1680,0,70.04995836802665,260.0,44,9,6,880,103.74193548387096,1988,2007,1,0,0,1,0,0,1,0,0,0,1,0,222000
833,1516,0.0,3.0,196,975,25.330882352941178,472,1964.0,1516,10004,100.0,180.0,0,6,6,1516,103.74193548387096,1964,1964,1,0,0,0,1,0,0,1,0,0,0,1,167000
1115,1734,0.0,3.0,1004,730,25.330882352941178,0,2007.0,1734,12085,93.0,328.0,0,5,8,1734,103.74193548387096,2007,2007,1,0,0,1,0,0,0,0,1,1,0,0,318000
470,1502,0.0,1.0,368,0,25.330882352941178,528,1985.0,1502,6820,70.04995836802665,0.0,54,5,8,1488,103.74193548387096,1985,1985,0,1,0,1,0,0,0,1,0,0,1,0,212000
971,764,862.0,2.0,567,197,25.330882352941178,474,2003.0,1626,2268,36.0,106.0,27,5,7,764,103.74193548387096,2003,2004,1,0,0,1,0,0,0,1,0,0,1,0,173000
653,756,713.0,3.0,0,756,25.330882352941178,216,1906.0,1469,10320,60.0,0.0,0,7,6,756,103.74193548387096,1906,1995,1,0,0,0,0,1,0,0,1,0,0,1,135000
399,1112,438.0,2.0,812,280,25.330882352941178,438,2007.0,1550,8125,65.0,100.0,168,5,7,1092,103.74193548387096,2006,2007,1,0,0,1,0,0,1,0,0,0,1,0,241000
511,1368,0.0,2.0,0,1368,0.0,474,2005.0,1368,6792,40.0,94.0,35,5,7,1368,103.74193548387096,2005,2006,1,0,0,0,0,1,0,0,1,0,1,0,202665
320,1249,1347.0,4.0,0,1249,25.330882352941178,840,2006.0,0,16259,0.0,370.0,154,5,9,1249,103.74193548387096,2006,2006,0,1,0,0,0,1,0,1,0,0,1,0,342643
19,1339,0.0,3.0,504,525,25.330882352941178,294,1958.0,1339,7560,70.0,0.0,0,6,5,1029,103.74193548387096,1958,1965,1,0,0,0,1,0,0,0,1,0,0,1,139000
684,1195,644.0,4.0,0,1195,25.330882352941178,486,1998.0,1839,16770,58.0,30.0,81,5,7,1195,103.74193548387096,1998,1998,1,0,0,0,0,1,1,0,0,0,0,1,221000
35,1132,1320.0,4.0,0,1117,25.330882352941178,691,2004.0,2452,13418,0.0,132.0,32,5,8,1117,103.74193548387096,2004,2005,0,1,0,0,0,1,0,0,1,0,1,0,309000
902,807,702.0,3.0,0,783,25.330882352941178,393,2003.0,1509,7875,63.0,0.0,75,5,7,783,0.0,2003,2003,1,0,0,0,0,1,1,0,0,0,1,0,180000
827,1434,0.0,3.0,20,1434,25.330882352941178,527,2001.0,1434,8529,65.0,0.0,39,5,7,1454,103.74193548387096,2001,2001,1,0,0,1,0,0,0,1,0,0,1,0,189000
1309,1294,0.0,3.0,1200,78,25.330882352941178,496,1991.0,1294,7153,70.04995836802665,88.0,51,5,6,1278,103.74193548387096,1991,1991,1,0,0,1,0,0,0,0,1,0,1,0,179200
407,840,840.0,2.8692138133725202,0,840,25.330882352941178,308,1960.0,1680,15576,63.0,0.0,0,7,6,840,0.0,1915,1976,1,0,0,0,0,1,0,0,1,0,0,1,177000
920,936,785.0,3.0,814,114,25.330882352941178,471,1994.0,1721,8462,70.0,105.0,87,5,6,928,300.0,1994,1994,1,0,0,1,0,0,0,0,1,0,1,0,201000
537,864,0.0,3.0,600,264,25.330882352941178,576,1980.0,864,12735,70.04995836802665,0.0,0,5,4,864,103.74193548387096,1972,1972,1,0,1,0,0,0,0,0,1,0,0,1,111250
758,757,348.5240174672489,2.8692138133725202,549,195,25.330882352941178,440,1999.0,1501,2280,24.0,360.0,0,5,7,744,103.74193548387096,1999,1999,1,0,1,0,0,0,0,0,1,0,0,1,179400
1062,1422,915.0,0.0,0,662,25.330882352941178,560,1945.0,2337,13600,85.0,0.0,57,5,5,662,0.0,1900,1950,1,0,0,0,0,1,0,0,1,0,0,1,90000
245,0,348.5240174672489,3.0,929,916,25.330882352941178,604,1988.0,1872,10400,80.0,102.0,39,5,7,0,197.0,1988,1988,0,1,0,1,0,0,0,0,1,0,0,1,241500
1127,1530,0.0,3.0,0,230,0.0,630,2004.0,1530,14572,0.0,0.0,36,5,7,1530,144.0,2004,2004,0,1,0,1,0,0,1,0,0,0,1,0,259000
784,742,742.0,3.0,0,742,25.330882352941178,0,1978.5061638868744,1484,6300,35.0,0.0,291,6,6,742,103.74193548387096,1914,2001,1,0,0,0,0,1,1,0,0,0,0,1,128000
489,630,0.0,2.8692138133725202,515,115,25.330882352941178,286,1970.0,630,1526,21.0,0.0,0,8,4,630,103.74193548387096,1970,2002,0,1,0,1,0,0,0,0,1,0,1,0,86000
154,1200,0.0,4.0,0,1200,25.330882352941178,312,1923.0,1200,11340,84.0,0.0,0,5,6,1200,103.74193548387096,1923,1950,1,0,0,0,0,1,0,0,1,0,0,1,125000
961,1542,1330.0,4.0,896,434,25.330882352941178,619,1977.0,0,12227,70.04995836802665,424.0,282,7,6,1330,550.0,1977,1995,1,0,1,0,0,0,1,0,0,0,0,1,272000
853,1445,0.0,2.8692138133725202,564,563,25.330882352941178,645,1964.0,1445,12095,70.04995836802665,115.0,0,6,6,1127,103.74193548387096,1964,1964,0,1,0,0,0,1,0,1,0,0,0,1,158000
625,1116,0.0,3.0,0,1116,25.330882352941178,440,1962.0,1116,10000,87.0,261.0,0,6,6,1116,103.74193548387096,1962,1962,1,0,0,0,0,1,0,0,1,0,0,1,160000
685,1190,900.0,3.0,828,180,25.330882352941178,577,1984.0,2090,5062,70.04995836802665,0.0,0,5,7,1190,103.74193548387096,1984,1984,0,1,0,1,0,0,1,0,0,0,1,0,207500
569,943,0.0,2.0,943,0,25.330882352941178,600,1979.0,943,7032,70.04995836802665,0.0,0,5,5,943,103.74193548387096,1979,1979,0,1,0,1,0,0,0,0,1,0,0,1,135960
