1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice,BsmtExposure_No,BsmtExposure_Yes,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Unf,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
910,348.5240174672489,4.0,507,403,25.330882352941178,720,2000.0,1385,8520,71.0,0.0,0,4,5,910,103.74193548387096,1952,1952,166000,1,0,0,0,1,0,0,0,1,0,0,1
1501,0.0,3.0,679,811,25.330882352941178,577,1999.0,1501,10335,78.0,183.0,29,5,7,1490,103.74193548387096,1999,1999,204000,0,1,0,1,0,0,0,1,0,0,1,0
1728,0.0,0.0,0,396,25.330882352941178,504,1963.0,1728,9100,70.0,336.0,0,5,5,1728,0.0,1963,1963,125000,1,0,0,0,1,0,0,0,1,0,0,1
970,739.0,3.0,0,970,25.330882352941178,380,2004.0,1709,2522,24.0,50.0,40,5,6,970,103.74193548387096,2004,2006,130000,1,0,0,0,0,1,0,0,1,0,1,0
875,0.0,2.0,209,506,25.330882352941178,180,1931.0,875,6120,51.0,0.0,0,7,5,715,103.74193548387096,1931,1993,105000,1,0,1,0,0,0,0,0,1,0,0,1
884,1151.0,3.0,0,884,25.330882352941178,434,2001.0,2035,9505,70.04995836802665,180.0,48,5,7,884,103.74193548387096,2001,2001,222500,1,0,0,0,0,1,1,0,0,0,1,0
1080,0.0,3.0,680,400,0.0,0,1978.5061638868744,1080,7500,63.0,120.0,0,5,7,1080,103.74193548387096,2004,2005,141000,1,0,0,1,0,0,1,0,0,0,1,0
896,448.0,3.0,0,896,25.330882352941178,240,1936.0,1344,6240,70.04995836802665,0.0,114,4,5,896,103.74193548387096,1936,1950,115000,1,0,0,0,0,1,0,0,1,0,0,1
969,0.0,3.0,716,253,25.330882352941178,440,1975.0,969,10356,0.0,0.0,0,6,5,969,103.74193548387096,1975,1975,122000,0,1,1,0,0,0,0,0,1,0,0,1
1710,0.0,2.0,0,310,25.330882352941178,0,2007.0,1710,13891,0.0,436.0,102,5,8,1710,103.74193548387096,2007,2008,372402,0,1,0,0,0,1,0,1,0,0,1,0
1097,896.0,4.0,416,409,25.330882352941178,495,1971.0,1993,14803,70.04995836802665,252.0,66,5,6,825,103.74193548387096,1971,1971,190000,1,0,0,0,1,0,0,1,0,0,0,1
1252,0.0,1.0,429,93,25.330882352941178,564,1960.0,1252,13500,70.04995836802665,0.0,0,7,6,1602,103.74193548387096,1960,1975,235000,0,1,1,0,0,0,0,1,0,0,0,1
1200,0.0,4.0,0,1200,25.330882352941178,312,1923.0,1200,11340,84.0,0.0,0,5,6,1200,103.74193548387096,1923,1950,125000,1,0,0,0,0,1,0,0,1,0,0,1
572,524.0,2.0,0,572,25.330882352941178,0,1978.5061638868744,1096,9600,60.0,0.0,8,5,6,572,103.74193548387096,1924,1950,79000,1,0,0,0,0,1,1,0,0,0,0,1
1040,0.0,2.0,0,0,25.330882352941178,625,1950.0,1040,7200,60.0,0.0,0,7,5,0,103.74193548387096,1950,1950,109500,0,1,0,0,1,0,0,0,1,0,0,1
774,1194.0,4.0,0,774,25.330882352941178,680,2009.0,1968,12003,92.0,84.0,75,5,8,774,103.74193548387096,2009,2010,269500,1,0,0,0,0,1,1,0,0,1,0,0
991,956.0,3.0,222,769,25.330882352941178,678,2004.0,1947,12552,100.0,0.0,136,5,7,991,103.74193548387096,2004,2005,254900,1,0,0,1,0,0,0,1,0,0,1,0
1392,1070.0,4.0,57,1335,25.330882352941178,576,2006.0,2462,0,0.0,456.0,132,5,7,1392,103.74193548387096,2005,2006,320000,0,1,0,1,0,0,0,1,0,0,1,0
1232,0.0,3.0,660,572,25.330882352941178,516,1984.0,1232,11120,70.04995836802665,0.0,0,6,6,1232,103.74193548387096,1984,1984,162500,1,0,1,0,0,0,0,0,1,0,0,1
1572,1096.0,3.0,1016,556,25.330882352941178,726,2003.0,0,13688,0.0,664.0,0,5,9,1572,103.74193548387096,2003,2004,412500,0,1,0,1,0,0,1,0,0,1,0,0
1541,0.0,3.0,1201,340,25.330882352941178,532,2005.0,1541,12182,95.0,226.0,70,5,7,1541,103.74193548387096,2005,2005,220000,0,1,0,0,0,1,0,0,1,0,1,0
882,0.0,1.0,0,882,25.330882352941178,0,1978.5061638868744,882,5500,55.0,0.0,0,6,4,882,103.74193548387096,1956,1956,103200,1,0,0,0,0,1,1,0,0,0,0,1
1149,467.0,3.0,370,779,25.330882352941178,216,1926.0,1616,5400,40.0,0.0,0,7,6,1149,103.74193548387096,1926,2004,152000,0,1,0,0,1,0,0,0,1,0,1,0
808,547.0,4.0,351,112,25.330882352941178,0,1978.5061638868744,1355,10106,62.0,0.0,0,7,5,644,103.74193548387096,1940,1999,127500,1,0,1,0,0,0,1,0,0,0,0,1
0,0.0,2.0,379,470,25.330882352941178,303,1955.0,1867,10708,70.04995836802665,0.0,0,5,5,1617,103.74193548387096,1955,1993,190000,1,0,0,0,1,0,1,0,0,0,0,1
1610,551.0,3.0,0,294,25.330882352941178,789,2007.0,2161,10562,86.0,300.0,120,5,8,1582,103.74193548387096,2007,2007,325624,1,0,0,1,0,0,1,0,0,1,0,0
840,880.0,3.0,0,840,25.330882352941178,440,2004.0,1720,8244,62.0,0.0,48,5,7,840,103.74193548387096,2004,2004,183500,1,0,0,0,0,1,1,0,0,0,1,0
1707,0.0,2.0,0,1686,25.330882352941178,511,1981.0,1707,16669,70.04995836802665,653.0,64,6,8,1686,103.74193548387096,1981,1981,228000,1,0,0,0,0,1,0,1,0,0,0,1
854,0.0,2.0,360,360,25.330882352941178,660,1991.0,1382,12358,70.04995836802665,0.0,0,6,5,720,103.74193548387096,1941,1950,128500,1,0,0,0,1,0,0,0,1,0,0,1
1656,0.0,3.0,639,441,25.330882352941178,528,1960.0,1656,0,0.0,112.0,62,5,6,1080,103.74193548387096,1960,1960,215000,0,1,1,0,0,0,1,0,0,0,0,1
1064,703.0,2.0,495,354,25.330882352941178,504,1987.0,1767,5306,44.0,0.0,35,7,7,1064,103.74193548387096,1987,1987,239000,1,0,0,1,0,0,0,1,0,0,1,0
1362,0.0,2.8692138133725202,288,700,25.330882352941178,504,1961.0,1362,10197,80.0,491.0,20,5,6,1362,103.74193548387096,1961,1961,163000,1,0,1,0,0,0,0,0,1,0,0,1
1651,0.0,3.0,0,0,25.330882352941178,616,1986.0,1651,12416,47.0,132.0,0,5,6,1606,103.74193548387096,1986,1986,184000,1,0,1,0,0,0,1,0,0,0,0,1
0,0.0,4.0,477,725,25.330882352941178,576,1950.0,2158,12615,84.0,0.0,29,7,6,1202,103.74193548387096,1950,2001,243000,0,1,1,0,0,0,0,0,1,0,1,0
1164,896.0,4.0,831,320,25.330882352941178,521,1988.0,2060,10029,97.0,268.0,228,5,6,1151,0.0,1988,1989,211000,1,0,0,1,0,0,0,0,1,0,0,1
1252,668.0,4.0,57,554,25.330882352941178,451,1958.0,1920,13650,70.04995836802665,0.0,0,5,5,1052,103.74193548387096,1958,1958,172500,1,0,1,0,0,0,0,0,1,0,1,0
0,0.0,1.0,0,312,25.330882352941178,0,2009.0,2234,0,63.0,748.0,60,5,9,0,103.74193548387096,2008,2009,501837,1,0,0,1,0,0,1,0,0,1,0,0
968,0.0,2.0,0,968,25.330882352941178,480,1935.0,968,8520,60.0,0.0,0,6,5,968,103.74193548387096,1923,2006,100000,1,0,0,0,0,1,0,0,1,0,0,1
769,756.0,3.0,436,320,25.330882352941178,440,2000.0,1525,2117,70.04995836802665,456.0,0,5,6,756,103.74193548387096,2000,2000,177000,1,0,0,1,0,0,0,0,1,0,1,0
901,901.0,4.0,352,441,25.330882352941178,216,1920.0,1802,7588,54.0,0.0,0,6,7,793,0.0,1920,1950,200100,1,0,0,0,1,0,0,0,1,0,0,1
1340,0.0,3.0,0,0,25.330882352941178,252,1957.0,1340,9060,60.0,98.0,0,6,5,0,103.74193548387096,1957,2006,120000,0,1,0,0,0,1,0,0,1,0,0,1
1362,720.0,3.0,0,1362,25.330882352941178,484,2003.0,2082,11426,63.0,0.0,238,5,7,1362,103.74193548387096,2003,2003,200000,1,0,0,0,0,1,0,0,1,0,1,0
936,316.0,3.0,0,504,25.330882352941178,576,1986.0,1252,7438,92.0,0.0,0,8,5,504,104.0,1908,1991,127000,1,0,0,0,0,1,0,0,1,0,0,1
1518,1518.0,4.0,0,1107,25.330882352941178,840,1993.0,0,0,90.0,0.0,260,9,10,1107,103.74193548387096,1892,1993,475000,0,1,0,0,0,1,0,0,1,1,0,0
1217,0.0,3.0,611,577,25.330882352941178,497,1990.0,1217,9947,70.04995836802665,0.0,27,5,7,1188,103.74193548387096,1990,1991,173000,0,1,0,1,0,0,0,0,1,0,1,0
808,704.0,3.0,0,660,25.330882352941178,180,1916.0,1656,10410,60.0,0.0,0,7,5,660,0.0,1916,1987,135000,1,0,0,0,0,1,0,0,1,0,0,1
1224,0.0,2.0,1086,0,25.330882352941178,528,1979.0,1224,7018,64.0,275.0,0,5,5,1086,103.74193548387096,1979,1979,153337,0,1,0,1,0,0,0,0,1,0,0,1
1593,0.0,0.0,1153,440,25.330882352941178,682,2001.0,1593,4923,41.0,0.0,120,5,8,1593,103.74193548387096,2001,2002,286000,0,1,0,1,0,0,1,0,0,1,0,0
1549,1178.0,3.0,297,556,25.330882352941178,440,1932.0,0,10570,70.0,0.0,74,8,8,853,103.74193548387096,1932,1994,315000,1,0,0,0,1,0,0,0,1,0,1,0
725,754.0,4.0,626,99,25.330882352941178,484,1972.0,1479,7472,70.04995836802665,138.0,32,9,7,725,103.74193548387096,1972,2004,184000,1,0,1,0,0,0,1,0,0,0,1,0
1431,0.0,3.0,560,871,25.330882352941178,666,1999.0,1431,9017,68.0,0.0,35,5,7,1431,103.74193548387096,1999,1999,192000,0,1,0,1,0,0,1,0,0,0,1,0
970,739.0,2.8692138133725202,0,970,25.330882352941178,380,2004.0,1709,2522,24.0,50.0,40,5,7,970,103.74193548387096,2004,2004,130000,1,0,0,0,0,1,0,0,1,0,1,0
864,0.0,3.0,390,474,25.330882352941178,352,1989.0,864,7180,60.0,0.0,0,7,5,864,103.74193548387096,1972,1972,127000,0,1,1,0,0,0,0,0,1,0,0,1
855,348.5240174672489,3.0,566,289,25.330882352941178,440,1976.0,1456,2280,24.0,0.0,0,6,6,855,103.74193548387096,1976,1976,148500,1,0,1,0,0,0,0,0,1,0,0,1
1726,0.0,3.0,1126,600,0.0,786,2007.0,1726,9416,79.0,205.0,138,5,7,1726,103.74193548387096,2007,2007,311872,1,0,0,0,0,1,0,0,1,1,0,0
1360,1360.0,2.8692138133725202,1036,140,25.330882352941178,795,1918.0,0,0,0.0,0.0,16,4,8,1360,103.74193548387096,1918,1990,235000,1,0,0,0,0,1,0,0,1,0,1,0
929,929.0,0.0,0,755,25.330882352941178,0,1978.5061638868744,2229,5520,92.0,0.0,198,6,6,755,103.74193548387096,1912,1950,104000,1,0,0,0,0,1,1,0,0,0,0,1
1713,0.0,3.0,1088,625,25.330882352941178,0,2004.0,1713,9591,76.0,262.0,26,5,8,1713,103.74193548387096,2004,2005,274900,0,1,0,1,0,0,1,0,0,1,0,0
1121,0.0,2.0,0,1121,25.330882352941178,440,2003.0,1121,8546,80.0,0.0,64,5,4,1121,103.74193548387096,2003,2004,140000,1,0,0,0,0,1,0,1,0,0,0,1
1279,0.0,3.0,641,276,25.330882352941178,473,1980.0,1279,10125,75.0,0.0,83,6,6,1196,103.74193548387096,1977,1977,171500,1,0,1,0,0,0,0,0,1,0,0,1
865,445.0,2.0,617,0,25.330882352941178,398,1924.0,1310,7000,50.0,0.0,0,6,6,617,103.74193548387096,1924,1950,112000,1,0,0,0,1,0,0,0,1,0,0,1
848,0.0,1.0,662,186,0.0,420,2004.0,848,4438,70.04995836802665,205.0,0,5,6,848,103.74193548387096,2004,2004,149000,0,1,0,1,0,0,0,1,0,0,1,0
720,564.0,2.0,312,408,25.330882352941178,240,1948.0,1284,3500,50.0,0.0,35,7,5,720,103.74193548387096,1947,1950,110000,1,0,0,0,1,0,0,0,1,0,0,1
1442,0.0,3.0,0,1424,25.330882352941178,500,1990.0,1442,11851,99.0,0.0,34,5,7,1424,103.74193548387096,1990,1990,180500,1,0,0,0,0,1,0,0,1,0,0,1
1696,0.0,3.0,0,1140,25.330882352941178,349,1962.0,1696,13673,40.0,0.0,30,5,5,1140,103.74193548387096,1962,1962,143900,1,0,0,0,0,1,0,0,1,0,0,1
1100,0.0,3.0,419,375,25.330882352941178,312,1960.0,1100,12493,70.04995836802665,0.0,0,5,4,1100,355.0,1960,1960,141000,1,0,1,0,0,0,0,1,0,0,0,1
1180,348.5240174672489,3.0,1065,92,25.330882352941178,454,1988.0,2062,14364,70.04995836802665,128.0,55,5,7,1157,103.74193548387096,1988,1989,277000,0,1,0,1,0,0,0,0,1,0,0,1
1092,0.0,3.0,787,305,25.330882352941178,504,1964.0,1092,8250,75.0,260.0,0,7,6,1092,103.74193548387096,1964,1964,145000,1,0,0,0,1,0,0,1,0,0,0,1
864,0.0,2.0,468,396,25.330882352941178,0,1978.5061638868744,864,5604,67.0,0.0,0,6,5,864,103.74193548387096,1925,1950,98000,1,0,0,0,1,0,1,0,0,0,0,1
1212,0.0,3.0,36,1176,0.0,460,2009.0,1212,10420,83.0,0.0,22,5,6,1212,103.74193548387096,2009,2009,186000,0,1,0,1,0,0,0,1,0,0,1,0
932,920.0,3.0,822,78,25.330882352941178,644,2009.0,1852,8640,72.0,0.0,108,5,7,900,103.74193548387096,2009,2009,252678,1,0,0,1,0,0,0,1,0,0,1,0
990,0.0,3.0,716,274,25.330882352941178,576,1996.0,990,13568,43.0,0.0,0,5,5,990,103.74193548387096,1995,1995,156000,1,0,1,0,0,0,0,0,1,0,0,1
689,703.0,3.0,378,311,25.330882352941178,299,1977.0,1392,10900,70.04995836802665,153.0,36,7,6,689,103.74193548387096,1977,1977,161750,1,0,0,1,0,0,1,0,0,0,0,1
1236,0.0,2.0,360,710,25.330882352941178,447,1957.0,1236,10011,72.0,64.0,0,6,5,1070,103.74193548387096,1957,1996,134450,1,0,1,0,0,0,0,0,1,0,1,0
1436,0.0,3.0,946,490,0.0,484,2004.0,1436,8450,65.0,266.0,98,5,7,1436,139.0,2004,2004,210000,0,1,0,1,0,0,0,0,1,0,1,0
810,518.0,3.0,0,686,25.330882352941178,210,1940.0,1328,9906,57.0,0.0,172,4,4,686,103.74193548387096,1925,1950,107000,1,0,0,0,0,1,0,0,1,0,0,1
1137,817.0,3.0,341,457,25.330882352941178,431,1939.0,1954,15660,70.04995836802665,312.0,119,9,7,798,0.0,1939,2006,311500,1,0,1,0,0,0,0,0,1,0,1,0
1248,0.0,2.0,16,1232,25.330882352941178,438,2005.0,1248,3010,43.0,16.0,0,5,7,1248,103.74193548387096,2005,2006,167240,0,1,0,1,0,0,1,0,0,0,1,0
1498,0.0,2.0,0,1498,25.330882352941178,675,2006.0,1498,8990,73.0,0.0,33,5,7,1498,351.0,2006,2006,204900,0,1,0,0,0,1,0,0,1,0,1,0
1010,1257.0,4.0,0,1010,25.330882352941178,390,2002.0,2267,8068,70.04995836802665,0.0,46,5,6,1010,103.74193548387096,2002,2002,200000,1,0,0,0,0,1,0,1,0,0,1,0
811,741.0,3.0,550,163,25.330882352941178,434,1975.0,1552,11475,85.0,0.0,208,6,6,713,103.74193548387096,1975,1975,179900,1,0,1,0,0,0,0,1,0,0,0,1
864,0.0,2.0,524,160,25.330882352941178,576,1989.0,864,10500,70.0,0.0,0,6,4,864,103.74193548387096,1971,1971,97000,1,0,1,0,0,0,0,0,1,0,0,1
0,0.0,3.0,56,2336,25.330882352941178,0,2003.0,2392,13472,103.0,922.0,105,5,10,0,103.74193548387096,2003,2003,386250,0,1,0,1,0,0,1,0,0,1,0,0
630,672.0,3.0,0,630,25.330882352941178,280,1991.0,1302,1680,21.0,142.0,0,5,5,630,103.74193548387096,1971,1971,112000,1,0,0,0,0,1,0,0,1,0,0,1
1214,1306.0,4.0,565,638,25.330882352941178,721,1995.0,0,9950,82.0,290.0,114,5,7,1203,103.74193548387096,1995,1995,290000,1,0,0,1,0,0,0,0,1,0,1,0
483,504.0,2.8692138133725202,321,162,25.330882352941178,280,1987.0,987,1869,21.0,127.0,0,6,6,483,103.74193548387096,1970,1970,106000,1,0,0,0,1,0,0,0,1,0,0,1
912,0.0,3.0,842,70,0.0,336,1974.0,912,8521,70.0,0.0,0,5,5,912,0.0,1967,1967,125000,1,0,1,0,0,0,0,0,1,0,0,1
1555,0.0,2.0,16,1357,0.0,430,2005.0,1555,3182,43.0,16.0,20,5,7,1373,103.74193548387096,2005,2006,192500,0,1,0,1,0,0,1,0,0,0,1,0
1194,0.0,3.0,0,1194,25.330882352941178,312,1959.0,1194,8760,73.0,220.0,0,6,6,1194,103.74193548387096,1959,1959,148000,1,0,0,0,0,1,0,1,0,0,0,1
1490,1304.0,4.0,689,773,25.330882352941178,810,1995.0,0,15138,0.0,506.0,146,5,8,1462,103.74193548387096,1995,1996,403000,1,0,0,0,0,1,1,0,0,1,0,0
483,504.0,2.0,0,483,25.330882352941178,288,1972.0,987,1680,21.0,297.0,0,5,6,483,103.74193548387096,1972,1972,94500,1,0,0,0,0,1,0,0,1,0,0,1
894,0.0,3.0,182,0,25.330882352941178,308,1976.0,894,10650,75.0,0.0,0,6,5,894,103.74193548387096,1976,1976,128200,0,1,0,0,1,0,0,0,1,0,0,1
860,1100.0,4.0,625,235,25.330882352941178,440,2002.0,1960,7851,70.04995836802665,103.68526170798899,48,5,6,860,288.0,2002,2002,216500,1,0,0,1,0,0,1,0,0,0,1,0
483,348.5240174672489,2.0,358,125,25.330882352941178,264,1971.0,987,1680,21.0,604.0,0,3,6,483,103.74193548387096,1971,1971,89500,1,0,1,0,0,0,0,0,1,0,0,1
1414,0.0,3.0,24,1390,25.330882352941178,494,2004.0,1414,8773,65.0,98.0,105,5,7,1414,103.74193548387096,2004,2004,185500,0,1,0,1,0,0,0,1,0,0,1,0
1014,730.0,3.0,402,594,25.330882352941178,457,1993.0,1744,9453,70.04995836802665,0.0,70,7,7,996,103.74193548387096,1993,2003,194500,1,0,1,0,0,0,0,1,0,0,1,0
1694,0.0,3.0,0,1694,25.330882352941178,818,2007.0,1694,12030,93.0,254.0,228,5,8,1694,103.74193548387096,2007,2007,318000,1,0,0,0,0,1,1,0,0,0,1,0
798,348.5240174672489,3.0,94,641,0.0,220,1949.0,1487,8741,52.0,0.0,140,4,6,735,103.74193548387096,1945,1950,113000,1,0,0,0,1,0,0,0,1,0,0,1
1566,0.0,3.0,1078,488,0.0,750,2008.0,1566,9000,75.0,36.0,168,5,8,1566,103.74193548387096,2008,2008,262500,0,1,0,1,0,0,0,1,0,0,1,0
866,348.5240174672489,2.0,329,357,25.330882352941178,0,1978.5061638868744,866,3880,40.0,0.0,42,9,5,686,103.74193548387096,1945,1997,110500,1,0,1,0,0,0,1,0,0,0,1,0
889,551.0,3.0,0,540,25.330882352941178,352,1940.0,1440,5000,63.0,0.0,0,4,5,540,103.74193548387096,1900,1950,79000,1,0,0,0,0,1,0,0,1,0,0,1
626,591.0,3.0,0,626,25.330882352941178,288,1980.0,1217,10762,75.0,0.0,28,6,6,626,103.74193548387096,1980,1980,120000,1,0,0,0,0,1,0,1,0,0,0,1
1222,888.0,3.0,695,253,25.330882352941178,463,1994.0,2110,8880,70.04995836802665,0.0,130,5,7,948,103.74193548387096,1994,2002,205000,1,0,0,1,0,0,0,1,0,0,1,0
0,348.5240174672489,3.0,929,916,25.330882352941178,604,1988.0,1872,10400,80.0,102.0,39,5,7,0,197.0,1988,1988,241500,0,1,0,1,0,0,0,0,1,0,0,1
908,1020.0,4.0,0,1020,25.330882352941178,440,1910.0,1928,9142,69.0,0.0,60,8,6,1020,103.74193548387096,1910,1950,137000,1,0,0,0,0,1,0,0,1,1,0,0
1375,0.0,2.0,0,1367,25.330882352941178,451,1954.0,1375,11310,75.0,0.0,30,5,6,1367,103.74193548387096,1954,1954,140000,1,0,0,0,0,1,0,0,1,0,0,1
840,828.0,3.0,0,840,25.330882352941178,500,2003.0,1668,11317,72.0,101.0,68,5,7,840,103.74193548387096,2003,2003,180000,1,0,0,0,0,1,0,1,0,0,1,0
1444,700.0,4.0,697,747,25.330882352941178,389,1958.0,2144,0,70.04995836802665,472.0,98,7,6,1444,103.74193548387096,1958,2006,277000,0,1,0,0,1,0,1,0,0,0,1,0
1306,0.0,3.0,0,728,25.330882352941178,0,1978.5061638868744,1306,5350,55.0,0.0,0,2,3,728,103.74193548387096,1940,1966,76500,1,0,0,0,0,1,1,0,0,1,0,0
1625,0.0,2.0,0,0,25.330882352941178,538,2006.0,1625,4750,44.0,481.0,0,5,8,1573,103.74193548387096,2006,2007,235000,0,1,0,0,0,1,0,0,1,0,1,0
798,842.0,3.0,0,798,25.330882352941178,520,2004.0,1640,8366,65.0,0.0,45,5,6,798,103.74193548387096,2004,2004,173000,1,0,0,0,0,1,0,1,0,0,1,0
1302,0.0,3.0,270,452,25.330882352941178,309,1964.0,1302,9350,85.0,108.0,0,7,6,1302,103.74193548387096,1964,1991,158000,0,1,0,0,1,0,0,1,0,0,1,0
1314,0.0,3.0,922,392,25.330882352941178,294,1957.0,1314,8400,70.0,0.0,0,6,5,1314,103.74193548387096,1957,1957,145000,1,0,0,0,1,0,0,1,0,0,0,1
1005,1286.0,4.0,0,975,25.330882352941178,429,1999.0,2291,8738,66.0,302.0,0,5,7,975,103.74193548387096,1999,1999,230000,1,0,0,0,0,1,1,0,0,0,1,0
864,864.0,3.0,503,361,25.330882352941178,673,2003.0,1728,8791,64.0,0.0,56,5,6,864,103.74193548387096,2003,2003,207500,1,0,0,0,1,0,0,1,0,0,1,0
1604,0.0,3.0,0,270,25.330882352941178,660,2006.0,1604,8814,68.0,180.0,110,5,7,1604,103.74193548387096,2006,2006,220000,1,0,0,1,0,0,0,1,0,0,1,0
963,829.0,3.0,361,602,25.330882352941178,564,2001.0,1792,12435,80.0,172.0,96,5,7,963,103.74193548387096,2001,2001,231500,1,0,0,1,0,0,0,1,0,0,1,0
882,0.0,2.0,0,0,25.330882352941178,308,1956.0,882,12702,70.0,0.0,45,5,5,0,103.74193548387096,1956,1956,97000,0,1,0,0,1,0,0,0,1,0,0,1
1382,0.0,3.0,672,0,25.330882352941178,0,1991.0,1382,0,0.0,399.0,0,5,6,1362,103.74193548387096,1962,1962,176000,0,1,0,0,1,0,0,0,1,0,0,1
1482,1092.0,3.0,0,1482,25.330882352941178,0,2007.0,0,9588,69.0,270.0,148,5,8,1482,103.74193548387096,2007,2007,276000,1,0,0,0,0,1,1,0,0,1,0,0
1212,0.0,3.0,506,0,25.330882352941178,492,1978.0,1212,8471,88.0,46.0,12,7,6,506,292.0,1977,1995,151000,0,1,1,0,0,0,0,0,1,0,0,1
926,0.0,3.0,234,0,25.330882352941178,484,1974.0,1316,5500,50.0,0.0,0,7,5,926,103.74193548387096,1929,2001,130000,1,0,0,0,1,0,0,0,1,0,0,1
764,0.0,2.0,0,680,25.330882352941178,504,1965.0,764,5232,30.0,0.0,0,5,5,680,103.74193548387096,1925,2004,73000,1,0,0,0,0,1,0,0,1,0,0,1
1422,0.0,3.0,588,606,25.330882352941178,576,1981.0,1422,12090,78.0,210.0,0,6,6,1422,103.74193548387096,1981,1981,175500,1,0,0,0,0,1,1,0,0,0,1,0
802,709.0,3.0,714,88,25.330882352941178,413,1997.0,1511,11207,70.0,0.0,75,5,6,802,103.74193548387096,1997,1997,185000,0,1,0,1,0,0,1,0,0,0,0,1
1052,720.0,4.0,378,342,25.330882352941178,240,1939.0,2192,8400,60.0,0.0,24,8,5,720,103.74193548387096,1939,1997,179500,1,0,0,0,0,1,0,0,1,0,1,0
778,0.0,2.0,403,212,25.330882352941178,0,1966.0,778,6900,71.0,0.0,25,6,5,740,0.0,1940,1955,120500,1,0,1,0,0,0,0,0,1,0,0,1
1113,0.0,3.0,751,392,25.330882352941178,504,1987.0,1113,7917,70.04995836802665,174.0,30,7,6,1143,103.74193548387096,1976,1976,148000,1,0,1,0,0,0,0,1,0,0,0,1
1095,844.0,3.0,0,1095,25.330882352941178,0,2006.0,1939,10728,84.0,0.0,51,5,8,1095,103.74193548387096,2006,2006,266000,0,1,0,0,0,1,0,1,0,0,1,0
1363,0.0,2.0,226,96,0.0,439,1954.0,1363,0,73.0,0.0,0,7,7,1385,103.74193548387096,1954,2005,241500,0,1,0,0,1,0,0,0,1,0,0,1
1164,1106.0,4.0,524,628,25.330882352941178,671,1999.0,2270,11764,92.0,348.0,57,7,8,1152,103.74193548387096,1999,2007,290000,1,0,0,1,0,0,1,0,0,0,1,0
1632,0.0,3.0,620,0,25.330882352941178,338,1958.0,1632,9600,80.0,183.0,0,6,6,1240,103.74193548387096,1958,1988,139000,1,0,0,0,1,0,0,1,0,0,0,1
816,0.0,2.8692138133725202,546,270,25.330882352941178,264,1982.0,816,8314,76.0,0.0,0,7,5,816,103.74193548387096,1982,1982,124500,0,1,1,0,0,0,0,0,1,0,0,1
952,596.0,2.8692138133725202,0,952,25.330882352941178,672,1978.0,1548,7264,55.0,0.0,0,7,7,952,103.74193548387096,1925,2007,205000,1,0,0,0,0,1,0,0,1,1,0,0
1560,0.0,3.0,0,1560,25.330882352941178,573,2003.0,1560,9196,0.0,0.0,150,5,7,1560,103.74193548387096,2003,2003,201000,1,0,0,0,0,1,1,0,0,0,1,0
864,0.0,2.0,120,744,25.330882352941178,400,1951.0,864,0,0.0,0.0,0,5,4,864,103.74193548387096,1951,1951,141000,1,0,0,0,1,0,0,0,1,0,0,1
0,0.0,3.0,0,2121,25.330882352941178,732,2007.0,2121,14450,0.0,315.0,98,5,9,0,103.74193548387096,2006,2007,415298,0,1,0,0,0,1,1,0,0,1,0,0
1156,866.0,4.0,392,768,0.0,505,1977.0,2022,10005,83.0,299.0,117,5,7,1160,288.0,1977,1977,192000,1,0,1,0,0,0,1,0,0,0,0,1
1175,807.0,3.0,421,386,25.330882352941178,575,1989.0,1982,11287,82.0,340.0,84,6,7,807,103.74193548387096,1989,1989,228500,0,1,0,1,0,0,0,0,1,0,1,0
1262,0.0,2.8692138133725202,905,357,25.330882352941178,572,2006.0,1262,7200,60.0,68.0,120,5,6,1262,0.0,2006,2006,185000,1,0,0,1,0,0,0,0,1,0,1,0
1314,0.0,2.0,904,410,25.330882352941178,626,2008.0,1314,5063,34.0,166.0,62,5,7,1314,103.74193548387096,2007,2008,207500,1,0,0,1,0,0,0,1,0,0,1,0
1468,0.0,3.0,0,1468,25.330882352941178,0,2008.0,1468,9612,74.0,72.0,150,5,8,1468,103.74193548387096,2008,2009,244600,1,0,0,0,0,1,1,0,0,0,1,0
1575,0.0,2.8692138133725202,430,1145,25.330882352941178,529,1992.0,1575,8012,50.0,0.0,0,5,6,1575,0.0,1992,1992,179200,1,0,0,1,0,0,0,1,0,0,1,0
625,625.0,2.0,0,625,0.0,528,2006.0,1250,4251,35.0,0.0,54,5,7,625,103.74193548387096,2006,2007,164700,1,0,0,0,0,1,0,1,0,0,1,0
1085,649.0,3.0,600,312,0.0,440,1962.0,1734,9786,77.0,0.0,0,7,6,912,103.74193548387096,1962,1981,159000,1,0,0,0,1,0,0,0,1,0,1,0
858,348.5240174672489,3.0,614,244,25.330882352941178,0,1978.5061638868744,858,8125,70.04995836802665,0.0,0,4,4,858,103.74193548387096,1971,1971,88000,1,0,1,0,0,0,1,0,0,0,0,1
